transaction_id,customer_id,amount,currency,payment_method,card_bin,issuing_bank,card_type,checkout_abandoned,reached_payment_page,payment_pending,pending_duration_minutes,failed_payment,decline_reason,decline_code,failure_timestamp,day_of_week,day_of_month,is_near_payday,retry_attempt_number,consecutive_failure_count,escalated_to_human,customer_tenure_days,customer_ltv,prior_failed_payments_count,prior_retry_success_rate,retry_timestamp,hours_since_failure,payment_status,recovered
081466988404,cust_AM2ShAegnzJM5x,1081.88,INR,card,607331,SBI,debit,False,,False,,True,card_limit_exceeded,61,2026-03-10 17:00:00,Tuesday,10.0,False,2.0,2.0,False,192,8264.9,0,,2026-03-11 02:24:00,9.4,unrecovered,False
042666790553,cust_4bBdfL5tgwI2y6,1591.67,INR,upi,,,,False,,False,,False,,,,,,,,,False,219,8643.48,0,0.42,,,success,False
468319863172,cust_v9cwPvtOFfJJcu,144.53,INR,wallet,,,,False,,False,,True,risk_hold,59,2026-07-10 13:00:00,Friday,10.0,False,1.0,1.0,False,199,1955.51,1,0.83,2026-07-14 23:18:00,106.3,unrecovered,False
244330465212,cust_UblYlFa55914tS,577.68,INR,upi,,,,False,,False,,False,,,,,,,,,False,100,738.58,1,0.44,,,success,False
693703794837,cust_kr1vXAVu07Zuhl,971.84,INR,upi,,,,False,,False,,False,,,,,,,,,False,254,2974.44,4,0.15,,,success,False
493213115021,cust_HNUkONEnO41EOp,1233.63,INR,card,417612,Kotak,debit,False,,False,,False,,,,,,,,,False,443,4378.82,0,,,,success,False
844864897105,cust_uifWRA15OvWOfS,452.68,INR,card,400012,HDFC,debit,False,,False,,True,card_expired,54,2026-07-18 16:00:00,Saturday,18.0,False,1.0,1.0,False,271,4688.21,0,0.23,,,unrecovered,False
589915949886,cust_k6NdCJLEB0PLeo,1117.26,INR,card,524104,Axis,credit,True,True,False,,False,,,,,,,,,False,147,8140.29,2,0.91,,,unrecovered,False
896140551273,cust_6FT8KDvon3Dnso,2634.66,INR,upi,,,,False,,True,108.5,False,,,,,,,,,False,52,821.98,2,0.33,,,unrecovered,False
178224255050,cust_hpdLX50J9pIEAs,2551.37,INR,card,417612,Kotak,credit,True,True,False,,False,,,,,,,,,False,583,5160.1,0,0.9,,,unrecovered,False
640704949170,cust_h0TNCATNQNQyKw,2037.06,INR,netbanking,,,,False,,False,,False,,,,,,,,,False,14,1842.81,0,0.26,,,success,False
553761678858,cust_1pe6bPaJwzugMG,608.21,INR,card,607332,SBI,credit,False,,False,,True,insufficient_funds,51,2026-04-09 06:00:00,Thursday,9.0,False,2.0,2.0,False,348,575.62,1,0.73,2026-04-10 05:48:00,23.8,unrecovered,False
922031139961,cust_s2KItL14iwgTrx,437.97,INR,card,400013,HDFC,debit,False,,False,,False,,,,,,,,,False,277,1730.79,1,0.57,,,success,False
607054391677,cust_qtPNaCLKDAodBO,1236.35,INR,card,417612,Kotak,credit,False,,False,,False,,,,,,,,,False,266,2396.04,0,,,,success,False
766484113280,cust_eaFMrxfDsh7FMF,1901.23,INR,wallet,,,,False,,False,,False,,,,,,,,,False,262,2387.58,1,0.43,,,success,False
339347196559,cust_IzLb6a5gmkhcdS,515.87,INR,card,524105,Axis,credit,False,,False,,False,,,,,,,,,False,132,3543.61,1,0.32,,,success,False
175824315169,cust_c8xR8eqcJ7mpSR,2017.38,INR,upi,,,,False,,False,,True,card_expired,54,2026-07-01 08:00:00,Wednesday,1.0,True,1.0,1.0,False,1125,881.17,1,0.21,,,unrecovered,False
287373773141,cust_vMVQjNtewI0jKF,2972.16,INR,upi,,,,False,,True,45.9,False,,,,,,,,,False,290,4002.88,0,0.44,,,unrecovered,False
399349034645,cust_IFoJHyPnHz3nBA,1634.28,INR,upi,,,,True,True,False,,False,,,,,,,,,False,418,6980.38,2,0.53,,,unrecovered,False
255577419689,cust_9Dm0c04GIdL66u,1198.45,INR,upi,,,,True,False,False,,False,,,,,,,,,False,121,829.51,2,0.34,,,unrecovered,False
220711169851,cust_RmCXCaBlAQPVVW,835.68,INR,netbanking,,,,False,,False,,True,server_timeout,TO1,2026-03-14 20:00:00,Saturday,14.0,False,3.0,3.0,False,74,1106.26,1,0.6,2026-03-17 01:24:00,53.4,recovered,True
165173285894,cust_QMQodSF7id4hPB,736.53,INR,card,400013,HDFC,debit,False,,False,,True,server_timeout,TO1,2026-05-06 04:00:00,Wednesday,6.0,False,3.0,3.0,False,635,2343.22,2,,2026-05-06 18:06:00,14.1,recovered,True
225305800487,cust_m2HvvFoRixR2HC,1425.2,INR,wallet,,,,False,,False,,False,,,,,,,,,False,489,1468.74,0,0.89,,,success,False
251286061251,cust_glKhHRhyFMIeNa,708.84,INR,upi,,,,True,True,False,,False,,,,,,,,,False,1,199.58,0,0.52,,,unrecovered,False
130196153903,cust_W8pQzxFl8iQBb5,998.46,INR,card,400013,HDFC,credit,False,,False,,False,,,,,,,,,False,157,1917.44,1,,,,success,False
246535218827,cust_btfMAP0VN5URq1,1223.03,INR,card,524104,Axis,debit,False,,False,,False,,,,,,,,,False,491,1325.35,0,0.11,,,success,False
403159060330,cust_V0J5A0xf2ml6nN,164.27,INR,upi,,,,True,False,False,,False,,,,,,,,,False,552,3953.52,1,,,,unrecovered,False
594318495261,cust_t6uL9K1YkRiDbm,881.44,INR,card,524104,Axis,debit,False,,False,,True,card_expired,54,2026-05-04 22:00:00,Monday,4.0,True,1.0,1.0,False,491,4567.32,0,0.46,,,unrecovered,False
183489909798,cust_9MsjWSujh1QBqf,1017.51,INR,upi,,,,False,,False,,False,,,,,,,,,False,4,1636.89,0,0.05,,,success,False
142200051851,cust_wXUD7Qbe5lLeIv,151.72,INR,card,508228,ICICI,debit,True,False,False,,False,,,,,,,,,False,87,5584.7,0,0.46,,,unrecovered,False
567370376745,cust_szlZpBQ4gYqKrw,1086.19,INR,card,417612,Kotak,debit,False,,False,,True,insufficient_funds,51,2026-04-02 02:00:00,Thursday,2.0,True,1.0,1.0,False,193,738.72,3,,2026-04-03 13:00:00,35.0,unrecovered,False
884571678575,cust_aAEIxJy03sgfQY,236.47,INR,card,508227,ICICI,debit,False,,False,,False,,,,,,,,,False,431,3787.89,1,0.24,,,success,False
290177904632,cust_1LOHkjJ8yr9cDU,1022.81,INR,card,524104,Axis,debit,False,,False,,False,,,,,,,,,False,86,3932.49,1,0.06,,,success,False
607467052682,cust_QcsFFgIt9z177p,2260.63,INR,wallet,,,,False,,False,,False,,,,,,,,,False,343,4546.29,1,0.08,,,success,False
105283406685,cust_k9XYjyGpUfvVmW,260.85,INR,card,417612,Kotak,credit,False,,False,,False,,,,,,,,,False,1768,4967.3,2,0.32,,,success,False
711805366639,cust_1BKa4tcwYAsIij,1036.08,INR,netbanking,,,,False,,False,,False,,,,,,,,,False,177,2373.23,4,,,,success,False
695419542925,cust_xWAhF0LnUJ9qoA,1451.41,INR,card,607331,SBI,debit,False,,False,,True,insufficient_funds,51,2026-07-20 16:00:00,Monday,20.0,False,2.0,2.0,False,95,3387.29,2,,2026-07-23 16:36:00,72.6,unrecovered,False
599901860373,cust_lvVsByN1IOHIEq,1408.01,INR,card,417612,Kotak,credit,False,,False,,True,insufficient_funds,51,2026-03-02 07:00:00,Monday,2.0,True,1.0,1.0,False,28,1075.32,0,0.67,2026-03-03 00:12:00,17.2,recovered,True
972294626666,cust_SGE872PigsBjJ5,1867.51,INR,card,400012,HDFC,debit,False,,False,,True,insufficient_funds,51,2026-04-12 10:00:00,Sunday,12.0,False,3.0,3.0,False,234,3049.1,1,0.19,2026-04-14 01:48:00,39.8,recovered,True
256783174080,cust_XmpmdeAiAgR8By,795.21,INR,upi,,,,False,,True,20.6,False,,,,,,,,,False,181,3452.56,1,0.26,,,unrecovered,False
885469876429,cust_cADBAJIsKYz26C,1942.65,INR,netbanking,,,,False,,True,67.4,False,,,,,,,,,False,28,1626.64,2,0.62,,,recovered,True
596966929225,cust_XbSw5uhI6rwLIc,2957.02,INR,card,508228,ICICI,debit,False,,False,,False,,,,,,,,,False,196,2868.77,0,0.16,,,success,False
946948760154,cust_VunLBvBZgUuDF0,888.59,INR,upi,,,,False,,False,,False,,,,,,,,,False,240,1658.19,0,0.17,,,success,False
965808699203,cust_HkbCrvYJ4GnbuT,2490.56,INR,card,417612,Kotak,credit,False,,False,,False,,,,,,,,,False,420,6697.99,0,,,,success,False
142064879147,cust_3jOAvYQtDxmRPq,596.91,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-03-22 04:00:00,Sunday,22.0,False,1.0,1.0,False,591,3754.06,0,0.53,2026-03-26 05:30:00,97.5,unrecovered,False
883398718495,cust_dmCeBTBr1XhGqm,2492.17,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-06-22 11:00:00,Monday,22.0,False,2.0,2.0,False,2046,574.68,2,0.18,2026-06-23 13:36:00,26.6,recovered,True
485056490839,cust_LH0ZJ4zyBb3Jmf,4889.0,INR,netbanking,,,,False,,False,,True,server_timeout,TO1,2026-05-23 16:00:00,Saturday,23.0,False,2.0,2.0,False,1406,3727.11,2,0.38,2026-05-24 15:30:00,23.5,unrecovered,False
831322087910,cust_8D7EUdRO6xZATJ,2898.11,INR,upi,,,,False,,False,,False,,,,,,,,,False,475,579.37,0,0.4,,,success,False
008915994756,cust_CPWWr9C8CZdEZT,2626.22,INR,netbanking,,,,False,,False,,False,,,,,,,,,False,205,3628.76,1,,,,success,False
921196081253,cust_CGn14JSbftGoUI,686.5,INR,card,400012,HDFC,credit,True,False,False,,False,,,,,,,,,False,285,1366.19,1,0.25,,,unrecovered,False
810974028651,cust_OzK0oxPaSkFCsq,450.72,INR,upi,,,,False,,False,,False,,,,,,,,,False,212,5942.93,1,,,,success,False
669581475888,cust_rrK7gwsKHwQ2vB,209.16,INR,upi,,,,True,False,False,,False,,,,,,,,,False,19,3338.73,2,0.28,,,recovered,True
506194864164,cust_iNjzABFbgtORAQ,1699.52,INR,upi,,,,False,,False,,False,,,,,,,,,False,413,3967.37,1,,,,success,False
351922201570,cust_UjKx7KA6YaMebr,1859.53,INR,netbanking,,,,True,False,False,,False,,,,,,,,,False,262,2083.16,0,0.39,,,unrecovered,False
541649992122,cust_p3OTQ0xDm9Q3vS,3117.36,INR,upi,,,,False,,False,,True,card_limit_exceeded,61,2026-05-22 12:00:00,Friday,22.0,False,1.0,1.0,False,507,2439.77,0,0.07,2026-05-22 16:24:00,4.4,unrecovered,False
963998342531,cust_seQz6T90mYsesj,1241.8,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-03-20 05:00:00,Friday,20.0,False,1.0,1.0,False,68,348.89,2,0.37,2026-03-25 08:48:00,123.8,recovered,True
394810685546,cust_C7aKqzcFqG1xAT,617.66,INR,wallet,,,,False,,False,,False,,,,,,,,,False,44,3887.12,0,,,,success,False
663727260162,cust_TSqXtDj6NeAk83,924.98,INR,upi,,,,False,,False,,False,,,,,,,,,False,260,4352.71,3,0.15,,,success,False
604311677278,cust_yIe5ukgvttmYht,693.94,INR,card,400012,HDFC,debit,True,True,False,,False,,,,,,,,,False,73,1989.87,2,,,,unrecovered,False
801744975149,cust_81AsqhQnGac72Q,678.5,INR,netbanking,,,,False,,False,,True,server_timeout,TO1,2026-05-22 16:00:00,Friday,22.0,False,1.0,1.0,False,530,516.57,1,,2026-05-23 12:42:00,20.7,recovered,True
746795190620,cust_oTjT3TLRTbHJQA,460.1,INR,card,524104,Axis,debit,True,True,False,,False,,,,,,,,,False,121,711.43,3,0.27,,,recovered,True
515179198553,cust_DxJ6R6RkqTVBBQ,2511.97,INR,card,417612,Kotak,credit,False,,False,,False,,,,,,,,,False,55,1327.91,5,0.3,,,success,False
397891213639,cust_gkEsAtH9HSYPsF,2183.82,INR,upi,,,,False,,False,,True,server_timeout,TO1,2026-05-21 00:00:00,Thursday,21.0,False,1.0,1.0,False,326,698.42,0,,2026-05-23 01:36:00,49.6,recovered,True
906199705115,cust_ENJT69e8Rbj7Z9,631.59,INR,card,607332,SBI,credit,False,,False,,False,,,,,,,,,False,6,2530.93,0,0.48,,,success,False
374189930455,cust_2X2zGKGG7WmH55,2429.15,INR,card,400014,HDFC,debit,False,,False,,True,insufficient_funds,51,2026-06-20 12:00:00,Saturday,20.0,False,1.0,1.0,False,155,5272.32,1,0.69,2026-06-20 13:18:00,1.3,recovered,True
729994040462,cust_Ze9J2Ol74sZvns,445.95,INR,card,607331,SBI,debit,False,,False,,True,card_limit_exceeded,61,2026-07-16 07:00:00,Thursday,16.0,False,1.0,1.0,False,175,824.93,1,0.36,2026-07-18 13:54:00,54.9,recovered,True
070212323979,cust_CJX9SexIkD33Ny,279.8,INR,upi,,,,False,,False,,True,card_limit_exceeded,61,2026-07-22 02:00:00,Wednesday,22.0,False,2.0,2.0,False,277,1675.64,0,0.22,2026-07-23 15:06:00,37.1,recovered,True
215536485802,cust_GHwxnjn3tXzysZ,447.83,INR,netbanking,,,,False,,False,,True,card_expired,54,2026-06-10 14:00:00,Wednesday,10.0,False,1.0,1.0,False,23,2727.8,2,,,,unrecovered,False
513881733851,cust_cWv2NRabAMFjBt,1589.86,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-06-06 05:00:00,Saturday,6.0,False,1.0,1.0,False,122,233.85,0,0.08,2026-06-06 17:18:00,12.3,unrecovered,False
178122109617,cust_HaISLlsbIELSDR,2138.18,INR,upi,,,,False,,False,,False,,,,,,,,,False,356,3518.38,1,,,,success,False
133773373601,cust_KXrfzxE1CB51jj,964.1,INR,card,417612,Kotak,credit,False,,False,,True,server_timeout,TO1,2026-07-27 20:00:00,Monday,27.0,True,2.0,2.0,False,50,3756.33,2,0.37,2026-07-31 10:12:00,86.2,recovered,True
485728404455,cust_kldyqWOPRjbm0c,1970.03,INR,upi,,,,False,,False,,True,card_expired,54,2026-04-01 04:00:00,Wednesday,1.0,True,1.0,1.0,False,47,371.35,0,0.42,,,unrecovered,False
149217656988,cust_NxVaKT9iui7yh1,465.62,INR,card,524104,Axis,credit,False,,False,,False,,,,,,,,,False,23,7017.91,2,0.41,,,success,False
531193587727,cust_vHRlOaBhs5DpR9,2877.58,INR,card,508227,ICICI,debit,False,,False,,False,,,,,,,,,False,426,166.81,0,,,,success,False
313569027961,cust_ofRBL574U4RvDX,2196.35,INR,upi,,,,True,True,False,,False,,,,,,,,,False,552,858.94,2,0.18,,,unrecovered,False
199781316335,cust_WlIYUzlceObqHu,711.48,INR,upi,,,,False,,False,,False,,,,,,,,,False,65,1203.2,1,0.64,,,success,False
016979814584,cust_QTUr9uswzbSL8Q,1191.81,INR,card,508228,ICICI,credit,False,,False,,False,,,,,,,,,False,1241,502.61,0,0.28,,,success,False
659197990530,cust_7cJCMXiNjmWGHO,1926.38,INR,upi,,,,True,False,False,,False,,,,,,,,,False,22,4616.45,2,0.54,,,unrecovered,False
798141209449,cust_SB8Us15l0WFQU3,2530.31,INR,upi,,,,False,,False,,False,,,,,,,,,False,768,307.28,0,0.56,,,success,False
170731960043,cust_EzwLpzxwSRnJAa,661.76,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-07-11 19:00:00,Saturday,11.0,False,2.0,2.0,False,435,2697.79,1,0.21,2026-07-11 23:30:00,4.5,unrecovered,False
257657576490,cust_BKA6gDaAl6cA7t,635.75,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-06-28 19:00:00,Sunday,28.0,True,1.0,1.0,False,642,2541.69,3,0.36,2026-06-28 19:12:00,0.2,unrecovered,False
395837243003,cust_YSN1CTnzY9NBoM,1769.75,INR,card,508228,ICICI,credit,True,False,False,,False,,,,,,,,,False,532,15420.35,2,,,,unrecovered,False
220100206719,cust_nHxF5Wk1XSrT5N,1078.2,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-04-26 09:00:00,Sunday,26.0,True,2.0,2.0,False,414,1795.6,2,0.45,2026-04-26 15:48:00,6.8,recovered,True
083576572051,cust_HZNOKRtlsqqCFA,4804.01,INR,card,417612,Kotak,credit,False,,False,,False,,,,,,,,,False,653,1881.85,0,0.33,,,success,False
269150738649,cust_fnuS9V91jspq1L,988.23,INR,card,417612,Kotak,debit,False,,False,,False,,,,,,,,,False,216,407.21,1,,,,success,False
107251831675,cust_nexlyhLBcMFD7w,487.47,INR,upi,,,,True,False,False,,False,,,,,,,,,False,55,4392.58,2,0.3,,,unrecovered,False
511340912218,cust_hrRg4alf8l8BG9,862.21,INR,card,508228,ICICI,credit,True,False,False,,False,,,,,,,,,False,270,1675.01,4,,,,unrecovered,False
491111218573,cust_THsCDgzx1sCU2S,1462.78,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-03-31 10:00:00,Tuesday,31.0,True,1.0,1.0,False,926,4477.77,1,0.32,2026-03-31 16:00:00,6.0,recovered,True
123579520073,cust_TunGo37D0WewM4,2580.36,INR,card,524104,Axis,debit,False,,False,,False,,,,,,,,,False,243,1952.28,1,,,,success,False
776263389302,cust_o3GDTIGY2v3OLP,3538.49,INR,card,508228,ICICI,credit,True,False,False,,False,,,,,,,,,False,88,2790.95,1,0.29,,,unrecovered,False
202011837192,cust_AeALFo2ZyvqMng,1946.72,INR,card,400013,HDFC,debit,False,,False,,False,,,,,,,,,False,264,430.78,0,0.3,,,success,False
601238405887,cust_TUVPkuCrbnw9Af,722.92,INR,card,524105,Axis,debit,False,,False,,False,,,,,,,,,False,136,2017.84,1,,,,success,False
384136036825,cust_skQwnYdlZeRvGP,2522.6,INR,card,607332,SBI,credit,False,,False,,False,,,,,,,,,False,182,5583.39,1,,,,success,False
529259860849,cust_5rtA48sc2X1Soc,1107.61,INR,upi,,,,True,False,False,,False,,,,,,,,,False,121,546.67,1,0.3,,,unrecovered,False
945780761850,cust_7WfmMmqBhQHwUB,50.45,INR,upi,,,,False,,False,,False,,,,,,,,,False,36,1520.39,0,0.12,,,success,False
846313880788,cust_sR80qpJOCTHQLi,1188.38,INR,upi,,,,False,,False,,True,server_timeout,TO1,2026-07-13 14:00:00,Monday,13.0,False,1.0,1.0,False,122,2065.3,2,0.63,2026-07-14 09:12:00,19.2,recovered,True
329856770988,cust_EogQqeGOeT16vo,2328.59,INR,netbanking,,,,False,,True,7.7,False,,,,,,,,,False,204,12296.67,0,0.24,,,recovered,True
227812378545,cust_FvLAJjWN5Pznqq,798.95,INR,upi,,,,True,True,False,,False,,,,,,,,,False,1055,1733.48,2,0.42,,,unrecovered,False
243151862460,cust_MfW8eg0w8JL0iB,1230.84,INR,card,417612,Kotak,credit,False,,False,,True,server_timeout,TO1,2026-07-03 01:00:00,Friday,3.0,True,3.0,3.0,False,597,3410.71,3,0.09,2026-07-03 03:18:00,2.3,recovered,True
302286630286,cust_CTB8uQp1oUBTi4,1939.22,INR,card,400013,HDFC,debit,True,False,False,,False,,,,,,,,,False,709,2752.66,3,,,,unrecovered,False
869082929770,cust_E8QA2h6a9cmLe0,3854.24,INR,upi,,,,True,False,False,,False,,,,,,,,,False,217,6146.51,1,,,,unrecovered,False
695686530232,cust_cBBxdXdKzAFhad,923.24,INR,card,417612,Kotak,debit,False,,False,,False,,,,,,,,,False,269,2720.96,2,0.8,,,success,False
650168210573,cust_16Umfwpc3itYiL,1077.62,INR,upi,,,,True,False,False,,False,,,,,,,,,False,111,4382.22,1,0.73,,,unrecovered,False
042850607427,cust_OUKDtgudwfGf6C,602.42,INR,upi,,,,False,,True,13.4,False,,,,,,,,,False,83,2331.36,0,,,,recovered,True
737540746907,cust_zS5DZLplqkwKcj,1580.33,INR,netbanking,,,,False,,True,21.7,False,,,,,,,,,False,908,2594.03,1,,,,unrecovered,False
656345958060,cust_OmQYhOSqYJvfgK,691.17,INR,upi,,,,False,,False,,False,,,,,,,,,False,261,4961.11,1,0.45,,,success,False
752339265458,cust_jxBQA5MBmdFiOU,981.92,INR,card,524105,Axis,debit,False,,False,,False,,,,,,,,,False,612,4968.69,1,,,,success,False
223167866073,cust_DHJKUrV630PniH,1223.51,INR,card,400013,HDFC,debit,True,False,False,,False,,,,,,,,,False,82,2062.89,2,,,,unrecovered,False
864418879216,cust_FDVyhv9UJ4NaRp,1481.06,INR,wallet,,,,False,,False,,True,insufficient_funds,51,2026-04-29 14:00:00,Wednesday,29.0,True,1.0,1.0,False,163,4056.1,2,,2026-04-30 04:24:00,14.4,unrecovered,False
150598623106,cust_GaMiwoeJWN35wa,966.38,INR,card,524105,Axis,credit,True,False,False,,False,,,,,,,,,False,805,2721.31,3,,,,unrecovered,False
113161516275,cust_cvVzAwk8u8PbmU,524.1,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-07-19 14:00:00,Sunday,19.0,False,1.0,1.0,False,108,1992.44,0,0.32,2026-07-21 18:54:00,52.9,unrecovered,False
394029303686,cust_C0pKWbm2FyLY7Q,617.52,INR,upi,,,,False,,False,,False,,,,,,,,,False,123,4105.56,5,0.73,,,success,False
165655686777,cust_qumXKoBV5BabPV,1804.14,INR,netbanking,,,,False,,False,,False,,,,,,,,,False,724,1499.61,2,0.28,,,success,False
514878827932,cust_uBUVnXVQtfPfP0,273.33,INR,upi,,,,False,,False,,False,,,,,,,,,False,273,5056.21,2,,,,success,False
390781379028,cust_ytaYEetkNlvWVz,1035.0,INR,card,607331,SBI,credit,False,,False,,True,insufficient_funds,51,2026-05-24 20:00:00,Sunday,24.0,False,3.0,3.0,True,216,2803.77,1,,2026-05-27 10:12:00,62.2,escalated,False
348535245693,cust_VqDGwcH1bA7MqI,385.65,INR,upi,,,,False,,False,,False,,,,,,,,,False,1052,3966.67,0,0.12,,,success,False
539944187418,cust_IKI2HSJNZIzVor,1294.3,INR,upi,,,,False,,False,,True,card_limit_exceeded,61,2026-05-28 20:00:00,Thursday,28.0,True,1.0,1.0,False,1282,795.37,2,0.15,2026-06-03 06:42:00,130.7,unrecovered,False
101010259104,cust_3I563vofwEoFEn,884.44,INR,card,607332,SBI,credit,False,,False,,True,insufficient_funds,51,2026-06-03 16:00:00,Wednesday,3.0,True,2.0,2.0,False,31,1689.62,2,,2026-06-05 01:00:00,33.0,unrecovered,False
331867603009,cust_dLuvbpF6v9HiaL,3131.46,INR,card,508227,ICICI,debit,True,True,False,,False,,,,,,,,,False,271,5686.44,2,,,,recovered,True
479711556766,cust_kUYqMFYmVxNig5,3668.58,INR,card,607331,SBI,debit,True,False,False,,False,,,,,,,,,False,14,2051.41,2,,,,unrecovered,False
381565070277,cust_qrtLVlsARPhFRn,453.32,INR,upi,,,,True,False,False,,False,,,,,,,,,False,45,1092.84,1,0.57,,,unrecovered,False
022373459525,cust_iCTJQj7fUgfK6z,3098.94,INR,upi,,,,False,,False,,True,card_expired,54,2026-04-10 01:00:00,Friday,10.0,False,1.0,1.0,False,941,1735.66,0,,,,unrecovered,False
704268170548,cust_9rExnZjtQgWfAQ,752.67,INR,card,524104,Axis,debit,True,True,False,,False,,,,,,,,,False,212,925.65,0,,,,unrecovered,False
119026919360,cust_o30Zg9KoEa6YAw,722.92,INR,netbanking,,,,False,,False,,True,card_expired,54,2026-05-21 15:00:00,Thursday,21.0,False,1.0,1.0,False,767,4825.18,2,0.47,,,unrecovered,False
296450803041,cust_OahXbXroSFD8F5,1718.02,INR,card,400014,HDFC,credit,True,True,False,,False,,,,,,,,,False,203,3071.86,1,0.3,,,unrecovered,False
548044462689,cust_7BEewU4CKei0UC,1470.97,INR,card,508228,ICICI,credit,False,,False,,False,,,,,,,,,False,193,2287.19,1,0.3,,,success,False
748539041801,cust_6J3VvGATaCtvut,1200.02,INR,upi,,,,False,,False,,True,server_timeout,TO1,2026-05-09 01:00:00,Saturday,9.0,False,1.0,1.0,False,690,1228.48,2,0.35,2026-05-10 09:12:00,32.2,recovered,True
690209430883,cust_9llW1pz7an1RsR,1225.82,INR,upi,,,,False,,False,,True,card_limit_exceeded,61,2026-04-19 05:00:00,Sunday,19.0,False,1.0,1.0,False,521,1942.09,2,0.25,2026-04-20 14:48:00,33.8,unrecovered,False
670958647924,cust_XIkLhGF246uRow,385.15,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-04-03 19:00:00,Friday,3.0,True,1.0,1.0,False,664,473.85,0,0.29,2026-04-04 07:12:00,12.2,unrecovered,False
606769853101,cust_E8QA2h6a9cmLe0,1663.85,INR,upi,,,,False,,False,,False,,,,,,,,,False,217,6146.51,2,,,,success,False
053950707798,cust_THsCDgzx1sCU2S,1338.99,INR,upi,,,,False,,False,,True,card_expired,54,2026-07-10 01:00:00,Friday,10.0,False,1.0,1.0,False,926,4477.77,1,0.32,,,unrecovered,False
474837791149,cust_Rld4Ap7RnpPsTI,1424.57,INR,card,524104,Axis,credit,False,,False,,True,insufficient_funds,51,2026-07-20 08:00:00,Monday,20.0,False,2.0,2.0,False,440,4294.49,0,0.47,2026-07-25 18:12:00,130.2,recovered,True
515885491832,cust_IrBkpCKRwmDoAY,3208.65,INR,card,400012,HDFC,credit,False,,False,,True,card_expired,54,2026-03-06 10:00:00,Friday,6.0,False,1.0,1.0,False,943,2780.56,2,0.51,,,unrecovered,False
156989871954,cust_xG5QO4P7I7cRnR,362.6,INR,upi,,,,False,,False,,False,,,,,,,,,False,17,2526.03,1,0.57,,,success,False
053838415851,cust_trgUmHjrvSNTjH,1701.5,INR,card,400012,HDFC,credit,False,,False,,False,,,,,,,,,False,45,1289.51,1,,,,success,False
971561092669,cust_iRTjjR5SHo1GIl,421.42,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-06-05 03:00:00,Friday,5.0,True,2.0,2.0,False,642,897.48,0,0.29,2026-06-05 17:18:00,14.3,unrecovered,False
750684868701,cust_OjGjANLR3h8GNf,2204.73,INR,upi,,,,True,False,False,,False,,,,,,,,,False,586,1002.8,1,0.3,,,unrecovered,False
397741585859,cust_t5ajG4nuM46mbe,1543.74,INR,card,417612,Kotak,debit,False,,False,,True,insufficient_funds,51,2026-04-10 07:00:00,Friday,10.0,False,2.0,2.0,False,433,18597.14,1,0.4,2026-04-10 14:12:00,7.2,unrecovered,False
952677504281,cust_qNdbKzOKIZsfRj,3607.1,INR,card,417612,Kotak,credit,False,,False,,True,insufficient_funds,51,2026-06-19 15:00:00,Friday,19.0,False,2.0,2.0,False,15,4141.28,0,0.2,2026-06-22 02:54:00,59.9,unrecovered,False
174065110229,cust_mpfy3IqJAwi2cN,4197.35,INR,upi,,,,False,,False,,True,card_expired,54,2026-05-03 03:00:00,Sunday,3.0,True,1.0,1.0,False,36,1758.75,1,0.14,,,unrecovered,False
818522308745,cust_WrdG2F4lSE1DXr,1137.07,INR,upi,,,,False,,False,,True,risk_hold,59,2026-07-17 17:00:00,Friday,17.0,False,1.0,1.0,False,579,2603.95,0,0.2,2026-07-17 20:30:00,3.5,unrecovered,False
764326137618,cust_PgD6y3yFMgLvF9,1317.7,INR,card,607331,SBI,credit,True,False,False,,False,,,,,,,,,False,512,8126.72,0,0.58,,,unrecovered,False
004830851962,cust_8lcOHh0BSm4sUS,4221.47,INR,card,417612,Kotak,credit,False,,False,,False,,,,,,,,,False,172,2131.36,1,,,,success,False
722236312539,cust_3LIoAVNkuIt6tk,1423.11,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-07-03 12:00:00,Friday,3.0,True,1.0,1.0,False,660,150.68,0,0.33,2026-07-03 23:24:00,11.4,unrecovered,False
276695345130,cust_ZaA90F7nIeJNgx,470.81,INR,card,524105,Axis,debit,False,,False,,True,insufficient_funds,51,2026-06-03 04:00:00,Wednesday,3.0,True,1.0,1.0,False,354,3046.47,1,0.46,2026-06-03 08:36:00,4.6,unrecovered,False
406922012991,cust_NkcNsG7wEkFTG3,1202.85,INR,card,400012,HDFC,debit,True,True,False,,False,,,,,,,,,False,330,1583.19,0,,,,unrecovered,False
